,review,clear_review,predicted,candidat
172,Lieber FrankWalter ich gratuliere Dir ganz herzlich zu Deiner Wiederwahl Mögen wir auch weiterhin gemeinsam die kostbare Freundschaft stärken die Deutschland und Frankreich verbindet und die europäischen Werte fördern die wir teilen,lieb frankwalt ich gratulier dir ganz herzlich zu dein wiederwahl mögen wir auch weiterhin gemeinsam di kostbar freundschaft stärken di deutschland und frankreich verbindet und di europäischen wert fördern di wir teilen,0,None
99,Nous sommes 141 États à condamner lagression russe en Ukraine La résolution portée avec nos partenaires aux Nations Unies est adoptée Merci à tous les acteurs qui se mobilisent à lONU au Quai dOrsay dans nos ambassades sur le terrain Ne cédons rien de notre unité ,141 état condamn lagress russ ukrain résolu port partenair nation uni adopt merc tous acteur mobilisent lonu quai dorsay ambassad terrain cédon rien unit,1,None
98,Adresse aux Français httpstcorxRw7lubAT,adress franc httpstcorxrw7lubat,0,None
97,Je salue le courage du peuple ukrainien qui résiste sous le feu des armes Au nom des Français jadresse au Président Zelensky le soutien fraternel de la France Il est aujourdhui le visage de lhonneur de la liberté et de la bravoure,salu courag peupl ukrainien résist sous feu arme nom franc jadress président zelensky soutien fraternel franc aujourdhui visag lhonneur libert bravour,1,None
26,Aujourdhui cest un bâtiment de la CroixRouge qui a été frappé à Marioupol Le CICR est un acteur neutre et impartial qui ne peut être pris pour cible Pas plus que les civils les soignants ou les malades À nouveau avec force  trêve et respect du droit humanitaire ,aujourdhui cest bât croixroug a frapp marioupol cicr acteur neutr impartial peut être pris cibl plus civil soign malad nouveau forc trêv respect droit humanitair,0,None
27,Le terrorisme a une nouvelle fois frappé Israël Je condamne avec la plus grande fermeté ces attentats meurtriers Mes pensées vont aux victimes et à leurs proches Israël peut compter sur le soutien de la France et sur mon engagement total dans la lutte contre ce fléau,terror a nouvel fois frapp israël condamn plus grand fermet attentat meurtri pens vont victim leur proch israël peut compt soutien franc engag total lutt contr fléau,1,None
28,Nos athlètes olympiques et paralympiques ont à nouveau déplacé des montagnes lors des Jeux dhiver à Pékin Modèles du dépassement de soi sur la neige ou sur la glace leurs efforts ont fait briller nos couleurs et nous ont rendus fiers Merci  httpstcokoU6hwlQBP,athlet olymp paralymp nouveau déplac montagn lor jeux dhiv pékin model dépass soi neig glac leur effort fait brill couleur rendus fier merc httpstcokou6hwlqbp,1,None
29,Derrière nos athlètes et leurs exploits ce sont aussi les clubs sportifs qui les ont accueilli dès le plus jeune âge les entraîneurs et les préparateurs physiques qui les poussent chaque jour à se surpasser les fédérations les coéquipiers les familles que je tiens à saluer httpstcoHY7QPHtjXN,derri athlet leur exploit auss club sportif accueil des plus jeun âge entraîneur prépar physiqu poussent chaqu jour surpass féder coéquipi famill tien salu httpstcohy7qphtjxn,1,None
30,Une épopée en bleu blanc et rouge Ensemble vous lavez fait  Bravo à vous nos champions olympiques et paralympiques  httpstcooMRUcJ1itz,épop bleu blanc roug ensembl lav fait bravo champion olymp paralymp httpstcoomrucj1itz,0,None
31,Le film Coda adaptation de La famille Bélier a remporté à Hollywood lOscar du meilleur film  Un grand bravo à ses producteurs français et aux équipes qui en font un succès à létranger Avec ce film ils ouvrent le regard sur le handicap et le vécu des proches aidants,film cod adapt famill béli a remport hollywood loscar meilleur film grand bravo producteur franc équip font succes létrang film ouvrent regard handicap vécu proch aid,1,None
32,Cette guerre de la Russie en Ukraine en empêchant les récoltes et les semences de céréales entraîne déjà de sérieux problèmes dapprovisionnement Pour prévenir ce qui menace de devenir une crise alimentaire nous lançons linitiative Food and Agriculture Resilience Mission httpstco8sA1o9Lwyi,cet guerr russ ukrain empêch récolt semenc céréal entraîn déjà sérieux problem dapprovision préven menac deven cris alimentair lançon liniti food and agricultur resilient mission httpstco8sa1o9lwi,0,None
33,Assurer notre approvisionnement et maîtriser les prix de lénergie voilà nos objectifs à court terme httpstcoSLxBciUQyC,assur approvision maîtris prix lénerg voilà object court term httpstcoslxbciuqyc,1,None
34,Forte pression sur le régime russe à travers des sanctions sans précédent soutien sans faille à lUkraine sur tous les plans maintien des canaux de dialogue  en Européens nous avons réaffirmé notre réponse face à la guerre de la Russie en Ukraine,fort pression régim russ traver sanction san précédent soutien san faill lukrain tous plan maintien canal dialogu européen réaffirm répons fac guerr russ ukrain,1,None
35,Mettre fin à la guerre qui menace notre Europe faire de notre continent le premier neutre en carbone bâtir lEurope de demain  les ambitions nous les partageons cher CharlesMichel Et nous réussirons en restant unis Félicitations pour ta réélection  httpstcoOaubnq4Urv,mettr fin guerr menac europ fair continent premi neutr carbon bât leurop demain ambit partageon cher charlesmichel réuss rest unis félicit réélect httpstcooaubnq4urv,0,None
36,Pour éviter une crise alimentaire il nous faut réagir Jai souhaité lancer en lien direct avec lUnion africaine linitiative FARM  Food and Agriculture Resilience Mission httpstcoazSuXJeIPA,évit cris alimentair faut réag jai souhait lanc lien direct lunion africain liniti farm food and agricultur resilient mission httpstcoazsuxjeip,0,None
37,La résolution humanitaire portée par la France et le Mexique a été votée à une très large majorité à lAssemblée générale des Nations unies  140 voix pour 5 voix contre Cela montre lisolement que nous maintenons sur la Russie httpstcocwM4t7HuK9,résolu humanitair port franc mexiqu a vot tres larg major lassembl général nation uni 140 voix 5 voix contr cel montr lisol maintenon russ httpstcocwm4t7huk9,1,None
38,Avec nos Alliés nous allons continuer à fournir des armements dans un cadre defficacité complète avec une ligne rouge  ne pas être cobelligérants,alli allon continu fourn armement cadr defficac complet lign roug être cobelliger,1,None
39,LOTAN a fait un choix celui de soutenir lUkraine pour arrêter la guerre sans faire la guerre,lotan a fait choix celui souten lukrain arrêt guerr san fair guerr,0,None
40,Un mois après le déclenchement de la guerre de la Russie contre lUkraine où en sommesnous  httpstcoglUgs6PZFx,mois apres déclench guerr russ contr lukrain où sommesnous httpstcoglugs6pzfx,0,None
41,Il y a quatre ans à Carcassonne et Trèbes le terrorisme islamiste prenait la vie de quatre innocents en blessait quinze autres Ce 23 mars 2018 la France découvrait le visage dun héros celui du colonel Arnaud Beltrame Nous nous souvenons Leur mémoire demeure,a quatr an carcasson treb terror islam pren vi quatr innocent bless quinz autr 23 mar 2018 franc découvr visag dun héros celui colonel arnaud beltram souvenon mémoir demeur,1,None
42,Dérèglement climatique fléaux sanitaires guerres  plus que jamais à travers le monde les défis humanitaires nous obligent Nous avons voulu faire du premier Forum humanitaire européen un temps fort de la Présidence française du Conseil de lUnion européenne httpstcol47i29C77L,déregl climat fléaux sanitair guerr plus jam traver mond def humanitair obligent voulu fair premi forum humanitair européen temp fort président français conseil lunion européen httpstcol47i29c77l,1,None
43,Face au terrorisme nous avons résisté Et nous continuerons httpstcoxNeFmXFy4I,fac terror résist continu httpstcoxnefmxfy4,0,None
44,Imad Ibn Ziaten 30 ansAbel Chennouf 25 ansMohamed Legouad 23 ansJonathan Sandler 30 ansGabriel Sandler 3 ansArié Sandler 5 ansMyriam Monsonégo 8 ansDix ans sont passés nous ne les oublions pas httpstcoSsO3rSDbuN,imad ibn ziaten 30 ansabel chennouf 25 ansmohamed legouad 23 ansjonathan sandl 30 ansgabriel sandl 3 ansari sandl 5 ansmyriam monsonégo 8 ansdix an pass oublion httpstcosso3rsdbun,0,None
45,Après 12 ans dattente nos Bleus réalisent lexploit du grand chelem face à lAngleterre Une nouvelle page du rugby sécrit ce soir Bravo à toute léquipe  Rendezvous en 2023 en France  httpstco2HzlRRAHfU,apres 12 an dattent bleus réalisent lexploit grand chelem fac langleterr nouvel pag rugby secr soir bravo tout léquip rendezvous 2023 franc httpstco2hzlrrahfu,1,None
46,Magistral XV de France ,magistral xv franc,1,None
25,Enlevé par larmée russe on ne peut imaginer ce que le maire de Melitopol a vécu Libre il témoigne Son histoire nous bouleverse Je lui ai dit ainsi quaux députées ukrainiennes avec lui notre admiration et notre soutien Aux côtés de lUkraine déterminés nous le restons httpstcoOYu1lTEfA8,enlev larm russ peut imagin mair melitopol a vécu libr témoign histoir boulevers dit ains quaux déput ukrainien admir soutien côt lukrain détermin reston httpstcooyu1ltefa8,1,None
47,Pendant ces quelques années jai tenu beaucoup de mains Je ne les lâcherai pas Jai un rêve cest quelles se tiennent les unes les autres Cest ce qui fait la force dune Nation  sa fraternité httpstcoxq7sauoNc5,pend quelqu anné jai tenu beaucoup main lâch jai rêv cest quel tiennent une autr cest fait forc dun nation fratern httpstcoxq7sauonc5,0,None
24,Важко уявити що пережив викрадений російською армією мер Мелітополя Тепер він на волі і ми почули його розповідь Вона приголомшує Я висловив йому та депутаткам Верховної Ради що приїхали з ним наше захоплення та підтримку Плічопліч з Україною рішуче й до кінця httpstcoIDTdLBOfzL,важко уявити що пережив викрадений російською армією мер мелітополя тепер він на волі і ми почули його розповідь вона приголомшує я висловив йому та депутаткам верховної ради що приїхали з ним наше захоплення та підтримку плічопліч з україною рішуче й до кінця httpstcoidtdlbofzl,0,None
22,Les images qui nous parviennent de Boutcha ville libérée près de Kiev sont insoutenables Dans les rues des centaines de civils lâchement assassinés Ma compassion pour les victimes ma solidarité avec les Ukrainiens Les autorités russes devront répondre de ces crimes,imag parviennent boutch vill liber pres kiev insouten ru centain civil lâch assassin compass victim solidar ukrainien autor russ devront répondr crim,1,None
1,En visioconférence avec nos partenaires nous avons confirmé notre unité et notre détermination à agir pour dissuader la Russie de poursuivre le conflit Nous continuerons dintensifier notre aide financière militaire et humanitaire en soutien aux Ukrainiennes et aux Ukrainiens httpstcoHJ6n5bubc9,visioconférent partenair confirm unit détermin agir dissuad russ poursuivr confl continu dintensifi aid financi militair humanitair soutien ukrainien ukrainien httpstcohj6n5bubc9,1,None
2,Vous êtes arrivés en héros vous repartirez en légendes À nos 14 blessés des armées et gendarmes qui commencent aujourdhui les InvictusGames à La Haye  la France est derrière vous fière ,arriv héros repart légend 14 bless armé gendarm commencent aujourdhui invictusgam hay franc derri fier,1,None
3,Il y a trois ans NotreDame de Paris était en flammes Aujourdhui lavancée du chantier est extraordinaire Aux équipes mobilisées pour rebâtir notre cathédrale un immense merci httpstcoWP1szGtmY6,a trois an notredam paris flamm aujourdhui lavanc chanti extraordinair équip mobilis rebât cathédral immens merc httpstcowp1szgtmy6,1,None
4,Appalling crimes have been committed in Ukraine On the ground our experts are helping the Ukrainian and international judicial officials to collect evidence and establish responsibility The Russian authorities must be held accountable There is no peace without justice,appalling crim hav been committed in ukrain the ground our expert are helping the ukrainian and international judicial official to collect evident and establish responsibility the russian authorit must be held account ther is no peac without justic,1,None
5,To support Ukraine our firefighters and rescue workers are sending 24 fire trucks and ambulances as well as 50 tons of emergency equipment This is the second convoy in a month,to support ukrain our firefighter and rescu worker are sending 24 fir truck and ambul wel 50 ton of emergency equipment this is the second convoy in a month,1,None
6,In 50 days France has delivered over 100 million in military equipment to Ukraine We will be providing additional capacity I committed to it We Europeans are also mobilizing 15 billion to equip the Ukrainian forces And we will continue,in 50 day franc has delivered over 100 million in military equipment to ukrain we will be providing additional capacity i committed to it we european are also mobilizing 15 billion to equip the ukrainian forc and we will continu,0,None
7,April 14 marks the 50th day of horrors in Ukraine 50 days of war in the very heart of our Europe On my call with President Zelensky just now I once again expressed our determination to stand by his side to put an end to the conflict as well as our solidarity,april 14 mark the 50th day of horror in ukrain 50 day of war in the very heart of our europ my call with president zelensky just now i once again expressed our determin to stand by his sid to put an end to the conflict wel our solidarity,0,None
8,Des crimes épouvantables ont été commis en Ukraine Sur le terrain nos gendarmes et experts aident la justice ukrainienne et internationale à rassembler les preuves établir les responsabilités Les autorités russes devront rendre des comptes Il ny a pas de paix sans justice,crim épouvant comm ukrain terrain gendarm expert aident justic ukrainien international rassembl preuv établ respons autor russ devront rendr compt ny a paix san justic,0,None
9,En soutien à lUkraine nos pompiers et sauveteurs achemineront demain 24 véhicules incendie et ambulances ainsi que 50 tonnes de matériel de secours Cest le deuxième convoi en un mois À nos agents aux collectivités aux entreprises et citoyens qui contribuent  merci,soutien lukrain pompi sauveteur achemin demain 24 véhicul incend ambul ains 50 ton matériel secour cest deuxiem convoi mois agent collect entrepris citoyen contribuent merc,1,None
10,En 50 jours la France a livré à lUkraine plus de 100 millions deuros déquipements militaires Nous fournirons des capacités additionnelles Je my suis engagé En Européens aussi nous mobilisons 15 milliard deuros pour équiper les forces ukrainiennes Nous continuerons,50 jour franc a livr lukrain plus 100 million deuros déquip militair fourn capac additionnel my engag européen auss mobilison 15 milliard deuros équip forc ukrainien continu,1,None
11,Ce 14 avril marque la 50ème journée dhorreurs en Ukraine 50 jours de guerre au cœur même de notre Europe Au Président Zelensky que je viens davoir par téléphone jai dit à nouveau notre détermination à ses côtés pour mettre fin au conflit et notre solidarité,14 avril marqu 50em journ dhorreur ukrain 50 jour guerr cœur europ président zelensky vien davoir téléphon jai dit nouveau détermin côt mettr fin confl solidar,1,None
12,Sept décennies durant Michel Bouquet a porté le théâtre et le cinéma au plus haut degré dincandescence et de vérité montrant lhomme dans toutes ses contradictions avec une intensité qui brûlait les planches et crevait lécran Un monstre sacré nous a quittés httpstcol3V5mz6EXd,sept décen dur michel bouquet a port théâtr cinem plus haut degr dincandescent vérit montr lhomm tout contradict intens brûl planch crev lécran monstr sacr a quitt httpstcol3v5mz6exd,1,None
13,A voté ,a vot,0,None
14,En Israël la folie meurtrière frappe à nouveau Après lattaque terroriste qui a touché Tel Aviv en son cœur hier la France se tient plus que jamais aux côtés des Israéliens,israël fol meurtri frapp nouveau apres lattaqu terror a touch tel aviv cœur hi franc tient plus jam côt israélien,1,None
15,As Europeans we are adopting new sanctions And we will continue providing humanitarian military and financial support to Ukraine,european we are adopting new sanction and we will continu providing humanitarian military and financial support to ukrain,1,None
16,The victims in Kramatorsk Bucha Mariupol and Kharkiv are in our thoughts Throughout Ukraine we will support investigations to ensure justice is done Our thoughts go out to the families who continue to flee We will welcome them to our Union our Union of peace,the victim in kramatorsk buch mariupol and kharkiv are in our thought throughout ukrain we will support investig to ensur justic is don our thought go out to the famil who continu to fle we will welcom them to our union our union of peac,0,None
17,Ukrainian civilians are fleeing the worst Their weapons Pushchairs teddy bears and suitcases At Kramatorsk railway station this morning families waiting to leave suffered the unthinkable Dozens are dead hundreds wounded This is an abomination,ukrainian civilian are fleeing the worst their weapon pushchair teddy bear and suitcas at kramatorsk railway station this morning famil waiting to leav suffered the unthink dozen are dead hundred wounded this is an abomin,0,None
18,En Européens nous prenons de nouvelles sanctions Et nous continuons à soutenir lUkraine sur les plans humanitaire militaire et financier,européen prenon nouvel sanction continuon souten lukrain plan humanitair militair financi,0,None
19,Nous pensons aux victimes de Kramatorsk de Boutcha de Marioupol de Kharkiv  partout en Ukraine nous soutiendrons les enquêtes pour que la justice soit faite Nous pensons aux familles qui continuent de fuir nous les accueillerons dans notre Union notre Union de paix,penson victim kramatorsk boutch marioupol kharkiv partout ukrain soutiendron enquêt justic fait penson famill continuent fuir accueil union union paix,0,None
20,Les civils ukrainiens fuient pour échapper au pire Leurs armes  Des poussettes des peluches des bagages Ce matin gare de Kramatorsk les familles qui allaient partir ont connu lhorreur Des morts par dizaines des blessés par centaines Abominable,civil ukrainien fuient échapp pir leur arme pousset peluch bagag matin gar kramatorsk famill allaient part connu lhorreur mort dizain bless centain abomin,0,None
21,Vivre libre ou mourir telle était la devise des résistants du maquis des Glières Jean IsaacTresca était le dernier dentre eux Il a dit non à loccupant oui à lhonneur de la France Son legs vivra Toujours nous raviverons la flamme de la résistance,vivr libr mour tel devis résist maqu glier jean isaactresc derni dentr a dit non loccup oui lhonneur franc leg vivr toujour raviv flamm résist,1,None
23,Plus de 700 000 Français vivent avec lautisme 1 enfant sur 100 grandit avec Pour que demain chacune et chacun puisse trouver sa place dans notre société sensibilisons sans relâche httpstcoiTBQbKrUc6,plus 700 000 franc vivent lautism 1 enfant 100 grand demain chacun chacun puiss trouv plac societ sensibilison san relâch httpstcoitbqbkruc6,1,None
196,La stratégie de conversion du parc automobile un million de ménages ont pu changer leur véhicule avec les aides 840 000 primes à la conversion  350 000 bonus écologique  600 000 bornes électriques  Des résultats ,strateg convers parc automobil million ménag pu chang véhicul aid 840 000 prim convers 350 000 bonus écolog 600 000 born électr résultat,0,None
48,La guerre dAlgérie et ses nondits étaient devenus la matrice de ressentiments Ne rien oublier ne rien nier des souffrances assumer  le parcours de reconnaissance se poursuivra httpstcoIGvtjuXn7A,guerr dalger nondit devenus matric ressent rien oubli rien ni souffranc assum parcour reconnaiss poursuivr httpstcoigvtjuxn7,0,None
50,Le 19 mars 1962 ne fut ni le début de la paix ni la fin de la guerre httpstco6e06HzUc3d,19 mar 1962 ni début paix ni fin guerr httpstco6e06hzuc3d,0,None
76,I spoke with President Putin and then with President Zelensky We are striving to preserve the integrity of Ukraines civilian nuclear plants in addition to other priority demands we presented to Russia a ceasefire and the protection of civilians,i spok with president putin and then with president zelensky we are striving to preserv the integrity of ukrain civilian nuclear plant in addit to other priority demand we presented to russi a ceasefir and the protect of civilian,1,None
77,Jai parlé aujourdhui au Président Poutine puis au Président Zelensky Nous engageons un travail pour préserver lintégrité des installations nucléaires civiles de lUkraine en plus des exigences prioritaires portées à la Russie  cessezlefeu et protection des civils,jai parl aujourdhui président poutin puis président zelensky engageon travail préserv lintegr install nucléair civil lukrain plus exigent prioritair port russ cessezlefeu protect civil,1,None
78,Своими книгами Светлана Алексиевич воссоединяет памяти народов России Беларуси и Украины Сегодня я выразил ей свое восхищение В эти мрачные времена единственным источником нашего вдохновения остается европейский гуманизм Давайте же высоко нести знамя этого гуманизма,своими книгами светлана алексиевич воссоединяет памяти народов россии беларуси и украины сегодня я выразил ей свое восхищение в эти мрачные времена единственным источником нашего вдохновения остается европейский гуманизм давайте же высоко нести знамя этого гуманизма,0,None
79,Я встречался с выдающимся правозащитником Александром Черкасовым в 2018 в СПБ В конце 2021 возглавляемая им НПО Мемориал была ликвидирована В ходе нашего телефонного разговора в тот самый момент когда в помещении НПО производился обыск я вновь заверил его в своей поддержке httpstco1KYqtWeS8S,я встречался с выдающимся правозащитником александром черкасовым в 2018 в спб в конце 2021 возглавляемая им нпо мемориал была ликвидирована в ходе нашего телефонного разговора в тот самый момент когда в помещении нпо производился обыск я вновь заверил его в своей поддержке httpstco1kyqtwes8,0,None
80,Dans ses livres dans ses combats Svetlana Alexievitch rassemble les mémoires des peuples russe biélorusse et ukrainien Ce matin je lui ai dit mon admiration En ces temps si sombres lhumanisme européen est notre seule aspiration Cet humanisme portonsle haut et fort,livr combat svetlan alexievitch rassembl mémoir peupl russ biéloruss ukrainien matin dit admir temp si sombr lhuman européen seul aspir cet human portonsl haut fort,1,None
81,À SaintPétersbourg en 2018 jai rencontré Alexandre Tcherkassov un grand défenseur des droits humains Son ONG Memorial a été dissoute par les autorités russes fin 2021 Par téléphone alors même que ses locaux étaient perquisitionnés je lui ai réaffirmé tout mon soutien httpstcobmVltF3XP1,saintpétersbourg 2018 jai rencontr alexandr tcherkassov grand défenseur droit humain ong memorial a dissout autor russ fin 2021 téléphon alor local perquisition réaffirm tout soutien httpstcobmvltf3xp1,1,None
82,À nos sportifs paralympiquesSi les temps que nous traversons sont troublés nous ne vous oublions pas Cest toute la Nation qui est derrière vous Vos histoires vos prouesses votre force morale à toute épreuve font votre honneur Notre fierté,sportif paralympiquess temp traverson troubl oublion cest tout nation derri histoir prouess forc moral tout épreuv font honneur fiert,0,None
83,Maintaining dialogue to protect the people obtaining measures that will avoid human tragedy putting an end to this war this is the purpose of my commitment alongside President Zelensky and the international community I am and will remain fully determined,maintaining dialogu to protect the peopl obtaining measur that will avoid human tragedy putting an end to this war this is the purpos of my commitment alongsid president zelensky and the international community i am and will remain fully determined,1,None
84,I spoke to President Putin this morning He refuses to stop his attacks on Ukraine at this point It is vital to maintain dialogue to avoid human tragedy I will continue my efforts and contacts We must avoid the worst,i spok to president putin this morning he refus to stop his attack ukrain at this point it is vital to maintain dialogu to avoid human tragedy i will continu my effort and contact we must avoid the worst,1,None
85,Dialoguer pour protéger les populations pour obtenir des gestes qui éviteront des drames humains pour mettre un terme à cette guerre  voilà le sens de mon engagement aux côtés du Président Zelensky et de la communauté internationale Ma détermination est et restera totale,dialogu proteg popul obten gest évit dram humain mettr term cet guerr voilà sen engag côt président zelensky communaut international détermin rest total,0,None
86,Jai échangé ce matin avec le Président Poutine Cesser ses attaques contre lUkraine à ce stade il le refuse Maintenir le dialogue pour éviter des drames humains est absolument nécessaire Je poursuivrai mes efforts et les contacts Il nous faut éviter le pire,jai échang matin président poutin cess attaqu contr lukrain stad refus mainten dialogu évit dram humain absolu nécessair poursuivr effort contact faut évit pir,0,None
87,Сегодня мы стоим бок о бок со всеми россиянами которые не желают чтобы эта недостойная война велась от их имени в духе ответственности мужественно отстаивают мир и заявляют об этом и в России и за ее пределами,сегодня мы стоим бок о бок со всеми россиянами которые не желают чтобы эта недостойная война велась от их имени в духе ответственности мужественно отстаивают мир и заявляют об этом и в россии и за ее пределами,0,None
88,Я вітаю мужність українського народу який чинить опір під вогнем Від імені французів я адресую Президенту Зеленському братню підтримку Франції Він нині є обличчям честі свободи і відваги,я вітаю мужність українського народу який чинить опір під вогнем від імені французів я адресую президенту зеленському братню підтримку франції він нині є обличчям честі свободи і відваги,0,None
89,Je sais pouvoir compter sur vous votre attachement à la liberté à légalité à la fraternité à la place de la France dans le monde Je ne cesserai jamais de les défendre et de les porter haut en votre nom,sais pouvoir compt attach libert légal fratern plac franc mond cess jam défendr port haut nom,1,None
90,Notre Europe a montré unité et détermination Il nous faut poursuivre,europ a montr unit détermin faut poursuivr,1,None
91,Notre Europe doit investir davantage pour moins dépendre des autres continents et pouvoir décider pour ellemême Elle doit devenir une puissance Puissance économique Puissance énergétique Puissance de paix,europ doit invest davantag moin dépendr autr continent pouvoir décid ellemêm doit deven puissanc puissanc économ puissanc énerget puissanc paix,1,None
92,La guerre en Europe nappartient plus à nos livres décole elle est là sous nos yeux La démocratie nest plus considérée comme un régime incontestable elle est remise en cause Pour notre liberté et celle de nos enfants nous répondrons par des décisions historiques httpstco887dPn9o9k,guerr europ nappartient plus livr décol là sous yeux démocrat nest plus consider comm régim incontest remis caus libert cel enfant répondron décis histor httpstco887dpn9o9k,1,None
93,Face aux conséquences économiques et sociales dune guerre sur notre continent je nai et naurai quune boussole  vous protéger httpstcoInIJdgszpv,fac conséquent économ social dun guerr continent nai naur quun boussol proteg httpstcoinijdgszpv,0,None
94,Nous sommes aujourdhui aux côtés de tous les Russes qui refusant quune guerre indigne soit menée en leur nom ont lesprit de responsabilité et le courage de défendre la paix  le font savoir en Russie et ailleurs,aujourdhui côt tous russ refus quun guerr indign men nom lespr respons courag défendr paix font savoir russ ailleur,1,None
95,Des centaines de milliers de réfugiés ukrainiens fuient le pays Ils sont et seront accueillis au sein de notre Union La France prendra sa part À nos villes à nos villages à nos associations qui se mobilisent  merci,centain milli réfugi ukrainien fuient pay accueil sein union franc prendr part vill villag associ mobilisent merc,1,None
96,Ni la France ni lEurope ni lUkraine ni lAlliance Atlantique nont voulu cette guerre httpstcoGxZ4WQNzIZ,ni franc ni leurop ni lukrain ni lallianc atlant nont voulu cet guerr httpstcogxz4wqnziz,0,None
75,Avec le chancelier allemand nous avons échangé ce matin avec le président chinois sur les conséquences dramatiques de la guerre en Ukraine Pour un cessezlefeu et la garantie dun accès des populations à laide humanitaire le Président Xi a apporté son soutien à notre action httpstcoBSDUHmN1Tr,chanceli allemand échang matin président chinois conséquent dramat guerr ukrain cessezlefeu garant dun acces popul laid humanitair président xi a apport soutien action httpstcobsduhmn1tr,0,None
49,Pendant des décennies les mémoires de la guerre dAlgérie sont restées cloisonnées clivées divisées Ce que nous avons fait ensemble cest un parcours de reconnaissance httpstco6Wl89PEYyf,pend décen mémoir guerr dalger rest cloison cliv divis fait ensembl cest parcour reconnaiss httpstco6wl89peyyf,0,None
74,The German Chancellor and I spoke to the Chinese President this morning about the tragic consequences of the war in Ukraine President Xi supported our action towards reaching a ceasefire and ensuring the people have access to humanitarian aid,the german chancellor and i spok to the chines president this morning about the tragic consequent of the war in ukrain president xi supported our action toward reaching a ceasefir and ensuring the peopl hav access to humanitarian aid,1,None
72,Notre priorité  protéger nos concitoyens et nos entreprises face à la montée des prix du gaz Audelà des mesures nationales comme le gel des prix en France nous devons trouver en Européens des mécanismes pérennes pour réduire puis supprimer notre dépendance au gaz russe httpstcoROu9neInYc,priorit proteg concitoyen entrepris fac mont prix gaz audelà mesur national comm gel prix franc devon trouv européen mécan péren réduir puis supprim dépend gaz russ httpstcorou9neinyc,0,None
51,Concrètement cette  taxe carbone  touchera des produits importés dans lUnion européenne dont la production ne respecte pas encore nos normes climatiques Son objectif  encourager tous les industriels à verdir leur production httpstcodskWEBMR1y,concret cet tax carbon touch produit import lunion européen dont product respect encor norm climat object encourag tous industriel verd product httpstcodskwebmr1y,1,None
52,LEurope avance  Un accord vient dêtre trouvé entre les États membres sur une  taxe carbone  à nos frontières combat que je porte depuis 2017 et priorité de la Présidence française du Conseil de lUnion européenne,leurop avanc accord vient dêtr trouv entre état membr tax carbon fronti combat port depuis 2017 priorit président français conseil lunion européen,1,None
53,Cet élan de solidarité de la Nation pour les Ukrainiennes et les Ukrainiens va se poursuivre Car les femmes et les enfants qui quittent lUkraine sous les bombes aujourdhui auront besoin de notre soutien sans faille,cet élan solidar nation ukrainien ukrainien va poursuivr car femm enfant quittent lukrain sous bomb aujourdhui besoin soutien san faill,0,None
54,Les Français ont massivement répondu présents pour aider et accueillir les réfugiés ukrainiens par une aide humanitaire ou un hébergement Le portail httpstcommZYcNGFnP a déjà reçu près de 33 000 offres Pour cet élan de solidarité  merci,franc massiv répondu présent aid accueil réfugi ukrainien aid humanitair héberg portail httpstcommzycngfnp a déjà reçu pres 33 000 offre cet élan solidar merc,1,None
55,Les services de lÉtat les préfets qui coordonnent laccueil des réfugiés dans les territoires les élus les associations et les entreprises françaises avec les citoyens sont pleinement mobilisés La Nation est solidaire avec le peuple ukrainien,servic létat préfet coordonnent laccueil réfugi territoir élus associ entrepris français citoyen plein mobilis nation solidair peupl ukrainien,1,None
56,À ce jour plus de 15 000 réfugiés venus dUkraine sont arrivés en France Ils bénéficient de la protection temporaire Nous leur proposons un hébergement ainsi quun accompagnement social administratif et sanitaire httpstcoWHK5DwFIV6,jour plus 15 000 réfugi venus dukrain arriv franc bénéficient protect temporair proposon héberg ains quun accompagn social administr sanitair httpstcowhk5dwfiv6,0,None
57,Des femmes et des enfants par milliers arrivent chaque jour en Pologne et en Moldavie Comme par le passé pour les Irakiens Syriens Afghans lUnion européenne et la France se sont mobilisées pour héberger soigner et accompagner,femm enfant milli arrivent chaqu jour pologn moldav comm pass irakien syrien afghan lunion européen franc mobilis héberg soign accompagn,0,None
58,Pour échapper à la guerre en Ukraine trois millions de personnes ont quitté leur pays Chaque seconde un enfant devient un réfugié Un drame humain Au cœur même de notre continent,échapp guerr ukrain trois million person quitt pay chaqu second enfant devient réfugi dram humain cœur continent,1,None
59,Il aura fallu dix années mais nous y sommes arrivés  un accord a été trouvé sous Présidence française du Conseil de lUnion européenne pour une représentation équilibrée des femmes et des hommes dans les conseils dadministration Cest un grand pas en avant pour légalité,fallu dix anné arriv accord a trouv sous président français conseil lunion européen représent équilibr femm homm conseil dadministr cest grand avant légal,1,None
60,7 médailles en or 3 en argent 2 en bronze  pas de doute nos champions paralympiques rentrent en France après avoir accompli des prouesses et avoir porté haut nos couleurs  À toute léquipe bravo Nous sommes fiers,7 médaill or 3 argent 2 bronz dout champion paralymp rentrent franc apres avoir accompl prouess avoir port haut couleur tout léquip bravo fier,1,None
