,review,clear_review,predicted,candidat
132, Je serai ce soir dans FaceABaba sur C8 httpstcojZx8gAWJR9,soir faceabab c8 httpstcojzx8gawjr9,0,None
38, Qui a alerté sur les dangers de limmigration incontrôlée quand ils communiaient et communient toujours au  vivreensemble  et à la fable du multiculturalisme  Cest nous   AixEnProvence httpstcoS7vyOCyzSO,a alert danger limmigr incontrôl quand communi communient toujour vivreensembl fabl multicultural cest aixenprovent httpstcos7vyocyzso,0,None
42, Conférence de presse avec Stephane Ravier avant notre réunion publique à AixenProvence  JeVoteZemmourLe10avril httpstcotwdzAk87t6,conférent press stephan ravi avant réunion publiqu aixenprovent jevotezemmourle10avril httpstcotwdzak87t6,0,None
41,Bonsoir les BouchesduRhône  AixEnProvence httpstco8H26qWmLTw,bonsoir bouchesdurhôn aixenprovent httpstco8h26qwmltw,0,None
40, Nous ne pouvons plus nous contenter dêtre simplement une force de premier tourIci en PACA le liste que nous avions conduite en 2015 avait fait 45   Un beau score  comme on dit mais cela reste une défaite Il faut maintenant que nous gagnions   AixEnProvence httpstcohqEKCXVNWD,pouvon plus content dêtr simpl forc premi touric pac list conduit 2015 fait 45 beau scor comm dit cel rest défait faut mainten gagnion aixenprovent httpstcohqekcxvnwd,0,None
44, Nous navons plus le temps dattendre nous pouvons gagner et changer la donne Votez avec votre cœur votez avec vos tripes votez avec votre tête Vive le Vaucluse vive les Français et surtout surtout vive la France   Avignon httpstcoaStyvat4NJ,navon plus temp dattendr pouvon gagn chang don vot cœur vot trip vot têt viv vauclus viv franc surtout surtout viv franc avignon httpstcoastyvat4nj,1,None
53, Il ny a jamais eu autant dimmigration sur la période récente que sous Emmanuel Macron Voilà pourquoi le vote Zemmour est un vote VITAL  JeVoteZemmourLe10AvrilhttpstcoNJOll6AIpJ,ny a jam aut dimmigr périod récent sous emmanuel macron voilà pourquoi vot zemmour vot vital jevotezemmourle10avrilhttpstconjoll6aipj,0,None
54,Bien arrivée dans le Vaucluse  Ce soir je serai en meeting avec stanislasrig et BdelaChesnais à Avignon Vous pouvez encore vous inscrire httpstcogRr3CL9eiC httpstcodUbtOPEbeV,bien arriv vauclus soir meeting stanislasrig bdelachesn avignon pouv encor inscrir httpstcogrr3cl9eic httpstcodubtopebev,0,None
52, Cest dans le Vaucluse que jai tout appris de la politique  Cest vraiment un plaisir dêtre ici aujourdhui  Conférence de presse avant notre meeting à AvignonJeVoteZemmourLe10Avril httpstcoQQoJoSrUyF,cest vauclus jai tout appris polit cest vrai plais dêtr ici aujourdhui conférent press avant meeting avignonjevotezemmourle10avril httpstcoqqojosruyf,1,None
37, Il reste deux jours  Allez convaincre vos proches  Cette fois nous avons le choix de mettre un bulletin qui peut nous conduire à la victoire Vive la Provence vive les Français et surtout vive la France    AixEnProvence httpstcozvLqXX3FVf,rest deux jour allez convaincr proch cet fois choix mettr bulletin peut conduir victoir viv provenc viv franc surtout viv franc aixenprovent httpstcozvlqxx3fvf,0,None
43,Chers amis du Vaucluse quelle ferveur  Bravo   Avignon httpstcosxzahnmXxY,cher amis vauclus quel ferveur bravo avignon httpstcosxzahnmxxy,0,None
45,22   de la France de la justice sociale et non de la concurrence déloyale de la France au chevet des plus fragiles et non de la pure rentabilité   Avignon,22 franc justic social non concurrent déloyal franc chevet plus fragil non pur rentabl avignon,1,None
36,Merci la Provence   httpstcoPptDumdJ2P,merc provenc httpstcopptdumdj2p,1,None
35,  Ne vous faites pas voler lélection  Retrouvez mon grand entretien avec Causeur Disponible en kiosque JeVoteZemmourLe10avril httpstcobxJg6M5T6A,fait vol lélect retrouv grand entretien causeur disponibl kiosqu jevotezemmourle10avril httpstcobxjg6m5t6,1,None
34,Soutien à IsabelleSurply poursuivie par la mosquée de SaintChamond Loire dont limam doit être expulsé après des prêches radicaux sur les femmes En donnant lalerte sur cet imam pourtant relayée par GDarmanin Isabelle est mise en examen Le monde à lenvers  httpstcoAilNiczdxj,soutien isabellesurply poursuiv mosqu saintchamond loir dont limam doit être expuls apres prêch radical femm don lalert cet imam pourt relai gdarmanin isabel mis examen mond lenver httpstcoailniczdxj,1,None
50, Je dois vous confier mon émotion de revenir ici en Vaucluse terre que jai eu lhonneur de représenter pendant cinq ans à lAssemblée nationale qui ma vraiment manquée lorsque jai arrêté la politique  Avignon JeVoteZemmourLe10avril httpstcov4sBzz5hRx,dois confi émot reven ici vauclus terr jai lhonneur représent pend cinq an lassembl national vrai manqu lorsqu jai arrêt polit avignon jevotezemmourle10avril httpstcov4sbzz5hrx,0,None
49, Déjà au FN je plaidais pour lunion àdroite et le rassemblement pour que lÉtat prenne moins de place dans le quotidien des entreprises pour que les sujets bioéthiques ne soient pas oubliés pour que le combat identitaire soit une priorité  Avignon httpstcodVFsvEwMdy,déjà fn plaid lunion àdroit rassembl létat pren moin plac quotidien entrepris sujet bioéthiqu oubli combat identitair priorit avignon httpstcodvfsvewmdy,0,None
33,Bonsoir jeunesse de France  ZemmourJeunes httpstcodtddcRfKqi,bonsoir jeuness franc zemmourjeun httpstcodtddcrfkq,1,None
51,Quel accueil  Merci le Vaucluse  Avignon httpstcohe4uZnZE5K,quel accueil merc vauclus avignon httpstcohe4uznze5k,1,None
16, Demain il y a la question des législatives et le fait davoir une majorité parlementaire Cela ne fonctionne que par des coalitions car aucun parti ne gagne seul La balle est dans le camp de Marine Le Pen  Europe1 MerciZemmour httpstcolD428IOyO3,demain a question législ fait davoir major parlementair cel fonction coalit car aucun part gagn seul ball camp marin pen europe1 mercizemmour httpstcold428ioyo3,0,le pen
72, Emmanuel Macron le sait très bien  il y a un enjeu démographique avec des centaines de millions dAfricains qui veulent venir chez nous Si on laccepte la France nest plus la France  ZemmourEric PourLesFrançaisOubliés JeVoteZemmourhttpstco7hQ7fzAJsT,emmanuel macron sait tres bien a enjeu démograph centain million dafricain veulent ven chez si laccept franc nest plus franc zemmoureric pourlesfrançaisoubli jevotezemmourhttpstco7hq7fzajst,0,macron
86,Encore un scandale  alors que le gouvernement de Macron a massivement eu recours à ce cabinet privé américain dont plusieurs membres ont été engagés dans sa campagne le fisc a bizarrement fermé les yeux sur lévasion fiscale de McKinsey rémunéré avec de largent public httpstcobVvPaLO4NT,encor scandal alor gouvern macron a massiv recour cabinet priv américain dont plusieur membr engag campagn fisc a bizarr ferm yeux lévas fiscal mckinsey rémuner largent public httpstcobvvpalo4nt,0,macron
4,Il y a quelque chose de surprenant à vouloir fermer radicalement la porte à des gens qui ont appelé à voter pour vous et de vouloir absolument louvrir à des personnalités comme Arnaud montebourg immigrationniste de gauche qui appelle à voter Emmanuel Macron ApollineMatin httpstcop9g2pnaulS,a quelqu chos surpren vouloir ferm radical port gen appel vot vouloir absolu louvr personnal comm arnaud montebourg immigration gauch appel vot emmanuel macron apollinematin httpstcop9g2pnaul,0,macron
48, Le quinquennat Macron est un record en terme dimmigration  Plus de 2 millions de titres de séjour à des extraeuropéens sur tout le quinquennat  Sans parler des 30000 naturalisations annuelles  Avignon httpstco8ebSRILZ9H,quinquennat macron record term dimmigr plus 2 million titr séjour extraeuropéen tout quinquennat san parl 30000 naturalis annuel avignon httpstco8ebsrilz9h,0,macron
101,Et votre  droite  GeoffroyDidier cest dêtre la béquille du macronisme On se demande vraiment pourquoi vous ne vous êtes pas rallié tout de suite à Emmanuel Macron Cela vous aurait évité dattendre 20h02 le soir du 1er tour httpstcodLOS4GJM8p httpstco3WCsFlq38D,droit geoffroydidi cest dêtr béquill macron demand vrai pourquoi ralli tout suit emmanuel macron cel évit dattendr 20h02 soir 1er tour httpstcodlos4gjm8p httpstco3wcsflq38d,0,macron
59, Je ne vois pas ce quil y a de rabougri à vouloir défendre lidentité française En visant directement ZemmourEric Macron installe un duel il voit bien que la véritable différence de vision est là  httpstcoaM7GSrmlN2,vois quil a rabougr vouloir défendr lident français vis direct zemmoureric macron install duel voit bien vérit différent vision là httpstcoam7gsrmln2,0,macron
80,Regardez cet extrait incroyable sur le scandale McKinsey Des coûts astronomiques pour des missions floues qui pourraient être assurées par notre administration près dun milliard versé à des cabinets privés des liens douteux entre des membres de McKinsey amp léquipe de Macron httpstcoqtlMZI08b5,regard cet extrait incroi scandal mckinsey coût astronom mission flou pourr être assur administr pres dun milliard vers cabinet priv lien douteux entre membr mckinsey amp léquip macron httpstcoqtlmzi08b5,0,macron
90, Laffaire McKinsey devrait être un véritable scandale dÉtat  Et ce nest pas le seul sur lequel Emmanuel Macron aurait dû rendre des comptes Vous en savez quelque chose vous qui vous trouvez non loin de Belfort et de la société Alstom  Seloncourt httpstcoaEhmg7RM79,laffair mckinsey devr être vérit scandal détat nest seul lequel emmanuel macron dû rendr compt sav quelqu chos trouv non loin belfort societ alstom seloncourt httpstcoaehmg7rm79,0,macron
89, Avonsnous vraiment envie de repartir pendant 5 ans avec ce Président qui a changé davis sur tous les sujets stratégiques  le nucléaire les retraites lindépendance alimentaire   Seloncourt Macron httpstcogGhvCyBbHH,avonsnous vrai envi repart pend 5 an président a chang dav tous sujet strateg nucléair retrait lindépend alimentair seloncourt macron httpstcogghvcybbhh,0,macron
5, Nous lançons un appel au rassemblement de la droite et des patriotes pour les législatives Mélenchon discute avec les communistes et les écolos Le bloc macroniste va agréger à lui des LR et le PS Nous sommes les seuls qui partiraient potentiellement divisés  ApollineMatin httpstcoOSoPsy1cqp,lançon appel rassembl droit patriot législ mélenchon discut commun écolos bloc macron va agreg lr p seul part potentiel divis apollinematin httpstcoosopsy1cqp,0,mélenchon
120,66 des Français sont pour la remigration Éric Zemmour a raison de proposer un ministère dédié à la réalisation dun million dexpulsions sur le mandat Les délinquants et criminels détenus fichés S radicalisés étrangers nont rien à faire en France  ZemmourCollineDuCrack httpstcohPyUFHhnEt,66 franc remigr éric zemmour a raison propos minister dédi réalis dun million dexpuls mandat délinqu criminel détenus fich radicalis étranger nont rien fair franc zemmourcollineducrack httpstcohpyufhhnet,0,zemmour
130, Je me retrouve dans les convictions dÉric Zemmour je vois en lui lincarnation du rassemblement à droite que jappelle de mes vœux depuis longtemps FaceABaba httpstcoX1Tt2fSljg,retrouv convict déric zemmour vois lincarn rassembl droit jappel vœux depuis longtemp faceabab httpstcox1tt2fsljg,0,zemmour
87, Merci à vous Français de FrancheComté quel accueil chaleureux  Le 10 avril votez Éric Zemmour Seloncourt Zemmour2022 httpstcoggklLCEIw7,merc franc franchecomt quel accueil chaleur 10 avril vot éric zemmour seloncourt zemmour2022 httpstcoggkllceiw7,1,zemmour
109,Quelle journée exceptionnelle  Merci à tous pour votre venue et votre ferveur  Le 10 avril tous aux urnes votez Éric Zemmour   ZemmourTrocadéro httpstcoWX5QbhNzMs,quel journ exceptionnel merc tous venu ferveur 10 avril tous urne vot éric zemmour zemmourtrocadéro httpstcowx5qbhnzm,1,zemmour
68, Éric Zemmour a remis au cœur de la campagne les sujets oubliés de lidentité de la sécurité le sujet civilisationnelPuisque personne nen parlait il est venu nous rappeler lessentiel  sil ny a plus de Français il ny a plus de France   Maubeuge httpstcoaTA9apuMA0,éric zemmour a rem cœur campagn sujet oubli lident sécur sujet civilisationnelpuisqu person nen parl venu rappel lessentiel sil ny a plus franc ny a plus franc maubeug httpstcoata9apuma0,0,zemmour
46,12  Eric Zemmour est le candidat de la France qui se lève tôt et non de celle qui zone au coin de la rue de la France des travailleurs et non des profiteurs de la France du mérite et pas de la  discrimination positive    Avignon httpstcokLcFNMhDh2,12 eric zemmour candidat franc lev tôt non cel zon coin ru franc travailleur non profiteur franc mérit discrimin posit avignon httpstcoklcfnmhdh2,0,zemmour
115, J1 avant le meeting dEric Zemmour à Paris  Rendezvous ce dimanche à 14h place du Trocadéro pour le grand événement politique de lélection présidentielle de 2022 Jespère vous y voir nombreux Inscrivezvous  httpstcohaTOzysxHdZemmourTrocadéro httpstcoBWVFlweInm,j1 avant meeting deric zemmour paris rendezvous dimanch 14h plac trocadéro grand éven polit lélect présidentiel 2022 jesper voir nombreux inscrivezvous httpstcohatozysxhdzemmourtrocadéro httpstcobwvflweinm,1,zemmour
15, En quelques mois seulement nous avons atteint 7 parfois il faut des années pour construire un socle pareil Cest le début de lhistoire Le cordon sanitaire sest affaibli pendant cette campagne et Éric Zemmour y est largement pour quelque chose   Europe1 MerciZemmour httpstcoVel46xkb7N,quelqu mois seul atteint 7 parfois faut anné construir socl pareil cest début lhistoir cordon sanitair sest affaibl pend cet campagn éric zemmour larg quelqu chos europe1 mercizemmour httpstcovel46xkb7n,0,zemmour
107,Le seul fait politique hier cest quÉric Zemmour a réussi à rassembler 100000 personnes pour mener le plus beau des combats  sauver la France   ZemmourTrocadéro httpstcoyj1CJG81kx,seul fait polit hi cest quéric zemmour a réuss rassembl 100000 person men plus beau combat sauv franc zemmourtrocadéro httpstcoyj1cjg81kx,0,zemmour
104, Je suis la maman de Julien Vinson assassiné par Abdallah AhmedOsman un migrant soudanais Il a massacré mon fils de 22 coups de couteaux Éric Zemmour sil vous plait soyez élu  Comment ne pas vouloir se battre de toutes nos forces pour cette mère ZemmourTrocadéro httpstcoBn3MbxlXqF,maman julien vinson assassin abdallah ahmedosman migr soudan a massacr fil 22 coup couteau éric zemmour sil plait élu comment vouloir battr tout forc cet mer zemmourtrocadéro httpstcobn3mbxlxqf,0,zemmour
102, Retrouvez mon discours lors du grand meeting dÉric Zemmour au Trocadéro  ZemmourTrocadéro httpstcoY4ERsryEmT,retrouv discour lor grand meeting déric zemmour trocadéro zemmourtrocadéro httpstcoy4ersryemt,1,zemmour
39, Il y a quelques jours encore nous avons eu la preuve de toute la légitimité la nécessité même de la présence dEric Zemmour dans cette élection Sans lui sans sa voix la mort de JérémyCohen serait sans doute encore considérée comme un accident  AixEnProvence httpstco4dC2PhEQ2P,a quelqu jour encor preuv tout légitim nécess présenc deric zemmour cet élect san san voix mort jérémycohen san dout encor consider comm accident aixenprovent httpstco4dc2pheq2p,0,zemmour
24,Jamais une élection présidentielle na été aussi importante pour lavenir de la France sa survie et celle de son peuple Le 10 avril votez et faites voter Éric Zemmour  JeVoteZemmourLe10avril httpstco12uMZsL1xz httpstcoEVDaVAEDZO,jam élect présidentiel na auss import laven franc surv cel peupl 10 avril vot fait vot éric zemmour jevotezemmourle10avril httpstco12umzsl1xz httpstcoevdavaedzo,1,zemmour
25,Je serai ce soir en live sur la chaine Youtube dÉric Zemmour Posezmoi en commentaires toutes vos questions  httpstcoIKPMhkA2JkZemmourLive httpstco88TjkMnO6c,soir liv chain youtub déric zemmour posezmoi commentair tout question httpstcoikpmhka2jkzemmourl httpstco88tjkmno6c,0,zemmour
81,Un agriculteur se défend en tirant sur 4 hommes qui se sont introduits chez lui en pleine nuit Sa fille de 3 ans était dans la maison Le voilà mis en examen Vite que la DéfenseExcusable proposée par Zemmour soit mise en place Signez la pétition  httpstcolxscRrysbx,agriculteur défend tir 4 homm introduit chez plein nuit fill 3 an maison voilà mis examen vit défenseexcus propos zemmour mis plac sign pétit httpstcolxscrrysbx,0,zemmour
47, Il aura fallu quà la demande de la famille meurtrie E Zemmour porte ce drame sur la place publique pour que la vérité éclate pour forcer tout le monde à en parler Oui Jérémy Cohen a été agressé tabassé et sa mort est la conséquence immédiate de ce lynchage   Avignon httpstcoWVNIuZg6X4,fallu quà demand famill meurtr e zemmour port dram plac publiqu vérit éclat forc tout mond parl oui jérémy cohen a agress tabass mort conséquent immédiat lynchag avignon httpstcowvniuzg6x4,1,zemmour
95, Conférence de presse avant le début de notre meeting avec NicolasBay  à Seloncourt Nous avons pu présenter le programme dEric Zemmour pour sauver lindustrie française  Alstom httpstcoBmDgfrh4z2,conférent press avant début meeting nicolasbay seloncourt pu présent programm deric zemmour sauv lindustr français alstom httpstcobmdgfrh4z2,0,zemmour
