,review,clear_review,predicted,candidat
20,Un colis piégé déposé devant lautel en pleine messe dans la cathédrale SaintEtienne à Toulouse Merci aux policiers davoir évité le pire La République doit faire preuve dune très grande vigilance face aux menaces httpstcoipdwqYbRbm,colis pieg dépos dev lautel plein mess cathédral saintetien toulous merc polici davoir évit pir républ doit fair preuv dun tres grand vigil fac menac httpstcoipdwqybrbm,0,None
37,Je veux relever la France Je veux la redresser Je veux la reconstruire Il nous reste trois jours pour renverser la table trois jours pour réécrire lhistoire de la France trois jours pour tout donner Pecresse2022 httpstco7QB5ATDQyo,veux relev franc veux redress veux reconstruir rest trois jour renvers tabl trois jour réécrir lhistoir franc trois jour tout don pecresse2022 httpstco7qb5atdqyo,0,None
17, Retrouvezmoi ce soir dans le 20H de TF1 à partir de 20h25 Pecresse2022 httpstcosc69vur7vL,retrouvezmoi soir 20h tf1 part 20h25 pecresse2022 httpstcosc69vur7vl,0,None
15,Présidente de la République mes premières mesures durgence seront des mesures de pouvoir dachat  baisse de 25 centimes des prix des carburants baisse de la TVA à 55 sur tous les moyens de transports et indexation immédiates des retraites sur linflation JeVoteValérie httpstcogISD1RePNl,président républ premi mesur durgenc mesur pouvoir dachat baiss 25 centim prix carbur baiss tva 55 tous moyen transport index immédiat retrait linflat jevotevaler httpstcogisd1repnl,0,None
14,Voulezvous un programme pour les générations futures ou souhaitezvous leur léguer une dette abyssale  Mon programme est financé et réaliste Je ne fais pas de promesses que je ne tiendrai pas JeVotePécresse httpstcoJtyPYbFaQS,voulezvous programm géner futur souhaitezvous légu det abyssal programm financ réalist fais promess tiendr jevotepécress httpstcojtypybfaq,1,None
13,Mon objectif cest une France zéro carbone en 2050 Je nous donnerai les moyens dy parvenir JeVotePécresse httpstcokTrEwYeKUM,object cest franc zéro carbon 2050 don moyen dy parven jevotepécress httpstcoktrewyekum,0,None
12,Élire une femme Présidente de la République ça doit changer les choses dans la vie des femmes de France  lutte contre les violences faites aux femmes allocations familiales défiscalisation des pensions alimentaires mères célibataires égalité salariale JeVotePécresse httpstcoOUnoXPgtry,élir femm président républ ça doit chang chos vi femm franc lutt contr violenc fait femm alloc familial défiscalis pension alimentair mer célibatair égal salarial jevotepécress httpstcoounoxpgtry,1,None
11,Je veux quon prenne enfin en compte le vote blanc parce que ça inciterait les abstentionnistes à se rendre aux urnes JeVotePécresse httpstcoJqJVbCKHj2,veux quon pren enfin compt vot blanc parc ça incit abstention rendr urne jevotepécress httpstcojqjvbckhj2,0,None
10,Mes chers compatriotesJai un message pour vous  JeVotePécresse httpstco2NqD0KI9yL,cher compatriotesj messag jevotepécress httpstco2nqd0ki9yl,0,None
9,A voté  presidentielles2022 httpstcoqs2rfiNFWN,a vot presidentielles2022 httpstcoqs2rfinfwn,0,None
8,Dans cette campagne jai porté lambition dune France unie libre et fièreJai dû batailler sur deux fronts  contre le camp du président sortant et contre celui des extrêmes Alliés en la circonstance pour diviser et battre la droite républicaine Pecresse2022 httpstco5LLBMApBQ0,cet campagn jai port lambit dun franc uni libr fièrej dû bataill deux front contr camp président sort contr celui extrêm alli circonst divis battr droit républicain pecresse2022 httpstco5llbmapbq0,0,None
7,À toutes celles et tous ceux qui mont fait lhonneur de leur vote je veux leur dire ma reconnaissance et que leur soutien est à jamais gravé dans mon cœur Je veux également remercier léquipe exceptionnelle de fidélité et dengagement qui mentoure Pecresse2022 httpstcoPYStn2mQmb,tout cel tous ceux mont fait lhonneur vot veux dir reconnaiss soutien jam grav cœur veux égal remerci léquip exceptionnel fidel dengag mentour pecresse2022 httpstcopystn2mqmb,1,None
5,Je demande aux électrices et aux électeurs qui mont honorée de leur confiance de peser les conséquences potentiellement désastreuses pour notre pays et pour les générations futures de tout choix différent du mien quils envisageraient pour le second tour Pecresse2022 httpstcoDbc0Ea3Ean,demand électric électeur mont honor confianc pes conséquent potentiel désastr pay géner futur tout choix différent mien quil envisag second tour pecresse2022 httpstcodbc0ea3ean,0,None
4,Je veux enfin dire aux Français que je les aime passionnément que mon engagement politique est intact et que pour améliorer leur quotidien et leur destin je mènerai dautres combats Je continuerai à me battre pour vous servir et défendre une certaine idée de la France httpstcokKVCkQWPZR,veux enfin dir franc aim passion engag polit intact amélior quotidien destin men dautr combat continu battr serv défendr certain idé franc httpstcokkvckqwpzr,1,None
3,Les résultats ne nous permettent pas dêtre remboursés par lÉtat La situation est critique et il nous manque 7M dont 5M que jai emprunté à titre personnelJe lance un appel national aux dons Il en va de la survie de la droite républicaine  httpstcoiIbiEkZ22z httpstcoVlxfjjWr8V,résultat permettent dêtr rembours létat situat critiqu manqu 7m dont 5m jai emprunt titr personnelj lanc appel national don va surv droit républicain httpstcoiibiekz22z httpstcovlxfjjwr8v,0,None
2,Je souhaite de bonnes fêtes de Pessah à nos compatriotes juifs Quelles leur apporte la sérénité face à toutes les difficultés de la vie et face aux violences qui marquent lactualité,souhait bon fêt pessah compatriot juif quel apport séren fac tout difficult vi fac violenc marquent lactual,1,None
1,Bonnes Fêtes de Pâques à tous les catholiques et les protestants Dans un monde si violent et instable quelles leur apportent la sérénité et lespérance httpstcoWZgPljhHOb,bon fêt pâqu tous cathol protest mond si violent instabl quel apportent séren lesper httpstcowzgpljhhob,1,None
16,Je veux réconcilier la France éternelle et la Nouvelle France Pecresse2022 httpstco5b6POuqkYa,veux réconcili franc éternel nouvel franc pecresse2022 httpstco5b6pouqki,1,None
39,Mon message est simple  Ne vous laissez pas voler cette élection  Nos idées sont majoritaires nos idées sont celles que le pays attend La France a besoin de liberté dautorité de pouvoir dachat de puissance publique et de souveraineté Pecresse2022 httpstcoGhMZUEn6Xa,messag simpl laiss vol cet élect idé majoritair idé cel pay attend franc a besoin libert dautor pouvoir dachat puissanc publiqu souverainet pecresse2022 httpstcoghmzuen6x,1,None
151, Retrouvezmoi ce soir dans 2022 le compte à rebours sur France2tv à partir de 20h25 Pecresse2022 httpstcoEcqhVrDM4a,retrouvezmoi soir 2022 compt rebour france2tv part 20h25 pecresse2022 httpstcoecqhvrdm4,0,None
63,Avec datirachida et MontbrialAvocat nous avons visité le service pénitentiaire dinsertion et de probation de Nanterre Oui il faut punir les délinquants mais aussi éviter la récidive Une vraie politique de sécurité cest aussi de faire de la réinsertion Pecresse2022 httpstcov0TazxJkKU,datirachid montbrialavocat visit servic pénitentiair dinsert probat nanterr oui faut pun délinqu auss évit récid vrai polit sécur cest auss fair réinsert pecresse2022 httpstcov0tazxjkku,0,None
61,Je suis venue avec datirachida et MontbrialAvocat parler de justice et de savoir comment est ce que lon fait pour réinsérer les détenus et leur donner une deuxième chance Pecresse2022 httpstcoFm2a5LpIDd,venu datirachid montbrialavocat parl justic savoir comment lon fait réinser détenus don deuxiem chanc pecresse2022 httpstcofm2a5lpidd,0,None
52,Le moment est venu pour les Français de choisir la politique quils veulentSi les Français veulent un vrai programme de droite sur le pouvoir dachat sur la sécurité qui fera les réformes alors il faut voter dès le 1er pour la droite Pecresse2022 httpstcouOUhTUSQMi,moment venu franc chois polit quil veulents franc veulent vrai programm droit pouvoir dachat sécur fer réform alor faut vot des 1er droit pecresse2022 httpstcououhtusqm,1,None
40,Dégustation du Beaujolais Pecresse2022 httpstco4GkgNBQmpG,dégust beaujol pecresse2022 httpstco4gkgnbqmpg,0,None
51,Je mettrai en place des peines planchers pour les multirécidivistes un an de prison ferme minimum pour tous ceux qui sattaquent aux personnes qui ont autorité dans la société Il faut que la peur change de camp dans notre pays Pecresse2022 httpstcoKQdXIVKbz2,mettr plac pein plancher multirécidiv an prison ferm minimum tous ceux sattaquent person autor societ faut peur chang camp pay pecresse2022 httpstcokqdxivkbz2,0,None
50,Oui on peut changer de capitaine dimanche prochain pour avoir enfin un vrai politique de droite  autorité liberté pouvoir dachat fin de lassistanat Autour de moi jai une vraie équipe de France prête à gouverner Pecresse2022 httpstcohQjUF6ffeh,oui peut chang capitain dimanch prochain avoir enfin vrai polit droit autor libert pouvoir dachat fin lassistanat autour jai vrai équip franc prêt gouvern pecresse2022 httpstcohqjuf6ffeh,1,None
59,Face à lurgence climatique je mengage pour une écologie des résultats et des solutions concrète et non pour une écologie de la décroissance punitive et antisociale  Découvrez lintégralité de mon projet environnement  httpstcorC1F6RmTyu Pécresse2022 httpstcol4cmyWRZgL,fac lurgenc climat mengag écolog résultat solut concret non écolog décroiss punit antisocial découvr lintégral projet environ httpstcorc1f6rmtyu pécresse2022 httpstcol4cmywrzgl,1,None
58,Ici à Aubervilliers comme dans tant dautres quartiers les femmes qui ne sont pas toujours les bienvenues doivent se battre pour se faire leur place Une femme Présidente de la République ça doit changer quelque chose dans la vie des femmes Pecresse2022 PlaceAuxFemmes httpstcogTlT0SEiQ4,ici aubervilli comm tant dautr quarti femm toujour bienvenu doivent battr fair plac femm président républ ça doit chang quelqu chos vi femm pecresse2022 placeauxfemm httpstcogtlt0seiq4,0,None
64,À lhôpital je ferme des bureaux et jouvre des lits Dans lÉducation nationale je ferme des bureaux et jouvre des classes Je supprimerai les doublons la suradministration et je décentraliserai Jen ai assez de cette agenciarisation de lÉtat Pécresse2022 httpstconZeKxkQB6A,lhôpital ferm bureau jouvr lit léduc national ferm bureau jouvr class supprim doublon suradministr décentralis jen assez cet agenciaris létat pécresse2022 httpstconzekxkqb6,0,None
54,Parce que lécole cest la fabrique de la France jengagerai un sursaut national pour lécole pour faire de notre pays une véritable Nation éducative Lire lintégralité de mon projet pour lécole  httpstconMasKMBSS5 Pécresse2022 httpstco4ZIClTUo4Q,parc lécol cest fabriqu franc jengag sursaut national lécol fair pay vérit nation éduc lir lintégral projet lécol httpstconmaskmbss5 pécresse2022 httpstco4zicltuo4q,0,None
53,Il faut un choc de pouvoir dachat dans notre pays Jaugmenterai les salaires de 10 sur le quinquennat Il faut aussi rendre aux Français largent que lEtat a gagné grâce à linflation Pecresse2022 httpstcozR4ypJcED2,faut choc pouvoir dachat pay jaugment salair 10 quinquennat faut auss rendr franc largent letat a gagn grâc linflat pecresse2022 httpstcozr4ypjced2,1,None
60,Pour un pacte de confiance avec nos OutremerVie chère retraites jeunesse emplois Jétais en Guadeloupe pour présenter mon projet dégalité économique et sociale réelle pour les OutreMer Mon projet pour les Outremer  httpstcoUyl4mPflp0 Pécresse2022 httpstcolvDzyNij0T,pact confianc outremerv cher retrait jeuness emplois jet guadeloup présent projet dégal économ social réel outrem projet outrem httpstcouyl4mpflp0 pécresse2022 httpstcolvdzynij0t,1,None
47, Échanges avec des salariés de lentreprise  Pecresse2022 httpstcocnlHqJ66zj,échang salari lentrepris pecresse2022 httpstcocnlhqj66zj,0,None
55, Retrouvezmoi ce jeudi 7 avril sur CNEWS à partir de 8h15 Pecresse2022 httpstcoxLi5CdUXuh,retrouvezmoi jeud 7 avril cnew part 8h15 pecresse2022 httpstcoxli5cduxuh,0,None
46,Construire plus mais construire mieux Je propose une révolution de la politique du logement qui aidera chacun à construire sa vie pour mieux vivre chez soi mais aussi mieux vivre autour de chez soiMon projet pour le Logement httpstcoCE3obOyvlH JeVotePécresse httpstcoV8lbLUfqWX,construir plus construir mieux propos révolu polit log aid chacun construir vi mieux vivr chez soi auss mieux vivr autour chez soimon projet log httpstcoce3oboyvlh jevotepécress httpstcov8lblufqwx,1,None
45, Ici on conçoit des pièces en aluminium fonte et acier pour lautomobile  Pecresse2022 httpstcoWoz4eGw5Gx,ici conçoit piec aluminium font aci lautomobil pecresse2022 httpstcowoz4egw5gx,0,None
44,Diversifier sa production est aussi enjeu majeur pour les entreprises françaises   Découverte du projet de futur vélo à assistance électrique qui permettra la création de près de 100 emplois Pecresse2022 httpstcoYniBKct029,diversifi product auss enjeu majeur entrepris français découvert projet futur vélo assist électr permettr création pres 100 emplois pecresse2022 httpstcoynibkct029,1,None
56, Merci pour votre accueil à Aubervilliers  Pecresse2022 httpstco0eDtdigiCY,merc accueil aubervilli pecresse2022 httpstco0edtdigicy,1,None
43,Cétait important de venir aujourdhui dans la première région industrielle de France aux côtés de laurentwauquiez pour redire que la France ne peut plus subir la désindustrialisation On a besoin de redevenir une grande puissance Pecresse2022  httpstco0jTCVsqSM5,cet import ven aujourdhui premi région industriel franc côt laurentwauqu redir franc peut plus sub désindustrialis a besoin redeven grand puissanc pecresse2022 httpstco0jtcvsqsm5,1,None
57,Pour tous ceux qui disent que les femmes peuvent aller partout  Elles doivent se faire leur place et elles la font Pecresse2022 httpstcowSQ8QItLak,tous ceux disent femm peuvent aller partout elle doivent fair plac elle font pecresse2022 httpstcowsq8qitlak,0,None
67,Vladimir Poutine doit répondre de ses actes devant la Cour pénale internationale Je demande au Gouvernement qui empile les sanctions économiques de faire linventaire des sanctions et de rendre des comptes aux Français Pécresse2022 httpstcohxkurtLqXm,vladim poutin doit répondr acte dev cour pénal international demand gouvern empil sanction économ fair linventair sanction rendr compt franc pécresse2022 httpstcohxkurtlqxm,0,None
48,Visite de lentreprise Saint Jean Industries fleuron du Made in France à BellevilleenBeaujolais avec laurentwauquiez et B Perrut  Pecresse2022  httpstcozoR4km4mOD,visit lentrepris saint jean industr fleuron mad in franc bellevilleenbeaujol laurentwauqu b perrut pecresse2022 httpstcozor4km4mod,0,None
6,Jai construit mon engagement politique contre tous les extrêmesAinsi et malgré les profondes divergences que jai martelées tout au long de la campagne je voterai en conscience EMacron pour empêcher larrivée au pouvoir de MLe Pen et le chaos qui en résulterait httpstcogfQLSCwyIJ,jai construit engag polit contr tous extrêmesains malgr profond divergent jai martel tout long campagn vot conscienc emacron empêch larriv pouvoir mle pen chaos résult httpstcogfqlscwyij,1,le pen
29,La différence entre Marine Le Pen et moi cest que je ne suis pas la Mère Noël  je ne fais aucune promesse que je ne pourrai pas tenir Tout ce que je propose est financé Mon projet sur le pouvoir dachat est crédible et sérieux JeVotePécresse Elysée2022 httpstcodJUv1weX7n,différent entre marin pen cest mer noël fais aucun promess pourr ten tout propos financ projet pouvoir dachat crédibl sérieux jevotepécress elysée2022 httpstcodjuv1wex7n,0,le pen
41,Dans le vignoble du Beaujolais pour dire que je ne veux pas de la décroissance agricole quEmmanuel Macron a accepté Avec moi il y aura une agriculture productive et soutenue qui sera symbole de la nouvelle France et de la France éternelle que je veux réconcilier  httpstcoJOg9Ij8hvv,vignobl beaujol dir veux décroiss agricol quemmanuel macron a accept agricultur product soutenu symbol nouvel franc franc éternel veux réconcili httpstcojog9ij8hvv,0,macron
76,Je dis aux Français  mobilisezvous  Tout a été fait pour que la droite républicaine ne se relève pas parce quEmmanuel Macron veut absolument un face à face avec les extrêmes pour sassurer sa réélection Elysee2022 Pecresse2022 httpstcoseu7tL02oe,dis franc mobilisezvous tout a fait droit républicain relev parc quemmanuel macron veut absolu fac fac extrêm sassur réélect elysee2022 pecresse2022 httpstcoseu7tl02o,0,macron
144,Mon adversaire dans cette campagne cest le scénario écrit par le système Emmanuel Macron ne veut pas avoir en face de lui une droite républicaine forte Pecresse2022  httpstcooKsUZcSn1A,adversair cet campagn cest scénario écrit system emmanuel macron veut avoir fac droit républicain fort pecresse2022 httpstcooksuzcsn1,0,macron
145,Il y a un fossé entre le projet dEmmanuel Macron et le mien  sur lautorité sur les réformes quil a essayé de plagier mais dès quil avance il recule Cest un Président du zigzag Pecresse2022  httpstco8Jd3CSGEM6,a foss entre projet demmanuel macron mien lautor réform quil a essai plagi des quil avanc recul cest président zigzag pecresse2022 httpstco8jd3csgem6,0,macron
65,Je propose 2 fois plus de baisses dimpôts quEmmanuel Macron parce que je propose 2 fois plus de réformes audacieuses Mes mesures de pouvoir dachat sont toutes financées par des économies alors que les autres candidats proposent des chèques sans provision  Pécresse2022 httpstcoYqXWu7O8Ig,propos 2 fois plus baiss dimpôt quemmanuel macron parc propos 2 fois plus réform audaci mesur pouvoir dachat tout financ économ alor autr candidat proposent chequ san provis pécresse2022 httpstcoyqxwu7o8ig,0,macron
66,La diplomatie des coups de mentons cest terminéJe ne laisserai plus la France se faire humilier Il faut un chef dans le bateau France Notre rayonnement extérieur viendra de notre force intérieure Emmanuel Macron fuit le débat parce que son bilan est mauvais Pécresse2022 httpstcoCOxGCSKLh3,diplomat coup menton cest terminej laiss plus franc fair humili faut chef bateau franc rayon extérieur viendr forc intérieur emmanuel macron fuit débat parc bilan mauv pécresse2022 httpstcocoxgcsklh3,0,macron
62,La sécurité cest une chaîne qui va de la police jusquà la réinsertion Il va falloir reconstruire toute cette chaîne parce quaujourdhui cest le Waterloo sécuritaire dEmmanuel Macron et il faut des solutions Pecresse2022 httpstcoGGzxvbkCfO,sécur cest chaîn va polic jusquà réinsert va falloir reconstruir tout cet chaîn parc quaujourdhui cest waterloo sécuritair demmanuel macron faut solut pecresse2022 httpstcoggzxvbkcfo,0,macron
135,Je suis opposé à la légitime défense  mauvaise réaction de E Macron au meurtre dun cambrioleur ce nest pas à la légitime défense quil faut sopposer cest un droit de tout citoyen mais à la généralisation de lautodéfense SecuritePourTous httpstcoXEBb9f2v68,oppos légitim défens mauvais réaction e macron meurtr dun cambrioleur nest légitim défens quil faut soppos cest droit tout citoyen généralis lautodéfens securitepourtous httpstcoxebb9f2v68,0,macron
127,Les retraités ont été les grands oubliés du quinquennat dEmmanuel Macron Je réindexerai les retraites sur linflation Je revaloriserai le minimum vieillesse à 1000 euros Et avec moi il ny aura plus aucune retraite complète inférieure au SMIC Pecresse2022 httpstcozV9qNIEND8,retrait grand oubli quinquennat demmanuel macron réindex retrait linflat revaloris minimum vieilless 1000 euros ny plus aucun retrait complet inférieur smic pecresse2022 httpstcozv9qniend8,0,macron
19,Alors quEmmanuel Macron a été angélique sur la montée de lislamisme je réarmerai la France face à lislamisme radical et au risque terroriste Mon projet  httpstco4d2Uo3MqIC Pécresse2022 JeVotePécresse httpstcoB23D64eMOR,alor quemmanuel macron a angel mont lislam réarm franc fac lislam radical risqu terror projet httpstco4d2uo3mqic pécresse2022 jevotepécress httpstcob23d64emor,0,macron
124,Rien ne fait plus peur à Emmanuel Macron quune droite républicaine puissante avec un vrai projet qui rétablit lautorité qui remet de lordre qui redonne de la liberté qui fait les réformes courageuses quil na pas fait qui revalorise le travail Pecresse2022 httpstco00l4IyfAzs,rien fait plus peur emmanuel macron quun droit républicain puiss vrai projet rétabl lautor remet lordr redon libert fait réform courag quil na fait revaloris travail pecresse2022 httpstco00l4iyfaz,1,macron
122,Jaccuse Emmanuel Macron davoir voulu déconstruire lhistoire de France Je laccuse davoir dit quil ny avait pas une culture française mais des cultures Ma France est une et indivisible et avec moi on naura pas la repentance mais la fierté de notre pays Pecresse2022 httpstcofoSQrd33aC,jaccus emmanuel macron davoir voulu déconstruir lhistoir franc laccus davoir dit quil ny cultur français cultur franc indivisibl naur repent fiert pay pecresse2022 httpstcofosqrd33ac,0,macron
90,Merci cher François pour ton soutien qui me va droit au cœur  Ton diagnostic sur létat de la France était le bon en 2017 Après le quinquennat dEmmanuel Macron il est plus que jamais dactualité Mon projet pour la France reprend beaucoup de nos combats communs httpstcoiyHyRxdQKc,merc cher françois soutien va droit cœur diagnostic létat franc bon 2017 apres quinquennat demmanuel macron plus jam dactual projet franc reprend beaucoup combat commun httpstcoiyhyrxdqkc,1,macron
25,Face à Emmanuel Macron président des métropoles et face aux extrêmes qui promettent tout et nimporte quoi jincarne cette troisième voie Je serai la Présidente des territoires ruraux Avec moi il ny aura plus aucun territoire oublié en France Pecresse2022 httpstcod86c5Xa0Nk,fac emmanuel macron président métropol fac extrêm promettent tout nimport quoi jincarn cet troisiem voi président territoir rural ny plus aucun territoir oubli franc pecresse2022 httpstcod86c5xa0nk,0,macron
91,Je dis au peuple de droite  révoltezvous contre un scénario écrit davance par Emmanuel Macron et par les extrêmes Pecresse2022 httpstco74TSi7MKza,dis peupl droit révoltezvous contr scénario écrit davanc emmanuel macron extrêm pecresse2022 httpstco74tsi7mkz,0,macron
92,Ce weekend jai vu un président Macron qui a dévoilé sa vérité il ne fera rien  Nous avons un président du zigzag immobile dont le seul message cest  réélisezmoi Pecresse2022 httpstcocx9gCTUEqf,weekend jai vu président macron a dévoil vérit fer rien président zigzag immobil dont seul messag cest réélisezmoi pecresse2022 httpstcocx9gctueqf,0,macron
49,Emmanuel Macron est un président pour plaire moi je serai une Présidente pour FAIRE JeVotePécresse httpstcoTlS5EgO8Bi,emmanuel macron président plair président fair jevotepécress httpstcotls5ego8b,0,macron
32,Emmanuel Macron sest dérobé car il ne voulait pas faire campagne Il veut un faceàface avec les extrêmes parce que cest lassurance dune réélection Elysée2022 Pécresse2022 httpstcoQvzZdiPB8w,emmanuel macron sest dérob car voul fair campagn veut faceàfac extrêm parc cest lassur dun réélect elysée2022 pécresse2022 httpstcoqvzzdipb8w,0,macron
107,Je crois à lordreParce que linjustice nait toujours de lanarchie Car lhistoire nous enseigne que cest le désordre qui mène les nations à labîme Emmanuel Macron nest pas le président de lordre Sil est réélu rien ne changera PécressePrésidente httpstcoqD1qaPpbKU,crois lordreparc linjustic nait toujour lanarch car lhistoir enseign cest désordr men nation labîm emmanuel macron nest président lordr sil réélu rien chang pécresseprésident httpstcoqd1qappbku,0,macron
42,La réindustrialisation de la France est un des grands échecs dEmmanuel Macron Cette réindustrialisation passe par la reprise de notre souveraineté énergétique Nous devons reprendre la main sur les tarifs de lénergie Pecresse2022 httpstcoE9MnY66O5M,réindustrialis franc grand échec demmanuel macron cet réindustrialis pass repris souverainet énerget devon reprendr main tarif lénerg pecresse2022 httpstcoe9mny66o5m,1,macron
38,Emmanuel Macron veut nous imposer son scénario cynique  Il veut son face à face avec les extrêmes parce que cest son assurance réélectionIl ne veut pas dune droite républicaine forte et fière de ses valeurs face à lui Pecresse2022 httpstcoxSUpiTlgtX,emmanuel macron veut impos scénario cyniqu veut fac fac extrêm parc cest assur réélectionil veut dun droit républicain fort fier valeur fac pecresse2022 httpstcoxsupitlgtx,0,macron
134,Cette nuit je me suis rendue aux abords des checkpoints de drogue des quartiers Nord de Marseille Je suis aussi allée échanger avec les policiers Emmanuel Macron a promis il a échoué Les Marseillais méritent de vivre en sécurité et quon mette fin aux zones de nondroit  httpstcoDfTQET21ER,cet nuit rendu abord checkpoint drogu quarti nord marseil auss allé échang polici emmanuel macron a prom a échou marseil méritent vivr sécur quon met fin zon nondroit httpstcodftqet21,1,macron
69,Emmanuel Macron a manqué de respect aux Français en refusant de débattre sur le service public hier soir Tous les candidats ont lhumilité de présenter leur projet aux Français sauf lui qui nous toise depuis lÉlysée Il faut refuser cette réélection par tacite reconduction httpstcoG1v1tHzr0i,emmanuel macron a manqu respect franc refus débattr servic public hi soir tous candidat lhumil présent projet franc sauf tois depuis lélys faut refus cet réélect tacit reconduct httpstcog1v1thzr0,0,macron
18,Valérie raconte Pécresse le podcastDans ce cinquième épisode je vous livre mon regard sur cette campagne présidentielle Vous mavez vu gagner trébucher mais toujours me relever  Pecresse2022 httpstcozMw3AgiTrE Pécresse2022,valer racont pécress podcastdan cinquiem épisod livr regard cet campagn présidentiel mav vu gagn trébuch toujour relev pecresse2022 httpstcozmw3agitr pécresse2022,1,pécresse
72,Quel courage Lot  à 87 ans elle saute en parachute pour Valérie Pécresse  httpstcowbka67eM8T,quel courag lot 87 an saut parachut valer pécress httpstcowbka67em8t,0,pécresse
